participantcode,round,sessioncode,liberal,political_orientation,trust_scientists,environment_worry,environment_responsib,environment_natural_p,gender,age,ethnic_min,education,prole,extraction,extraction_1,extraction_2,extraction_3,cpr1groupgrp_treat_num,cpr1groupgrp_treat_num_1,cpr1groupgrp_treat_num_2,cpr1groupgrp_treat_num_3,cpr1groupgrp_treat_num_4,Ethn_1,Ethn_2,Ethn_3,Ethn_4,Ethn_5,Edu_1,Edu_2,Edu_3,Edu_4,Edu_5,Edu_6,Edu_7,Gender_1,Gender_2,Gender_3,cond_IT_GI,cond_IT_only,cond_GI_only,cond_control,IT_present,GI_present,liberal_z,environment_worry_z,environment_responsib_z,environment_natural_p_z,ideology_group
08ybs4rf,8,b5pkddu4,4.0,3.0,8.0,2.0,2.0,3.0,Female,40.0,Ethn Majority,4.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.2896416045326786,-1.2646022931931922,-1.8301381154911616,-0.5915764157977483,Moderate
08ybs4rf,9,b5pkddu4,4.0,3.0,8.0,2.0,2.0,3.0,Female,40.0,Ethn Majority,4.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.2896416045326786,-1.2646022931931922,-1.8301381154911616,-0.5915764157977483,Moderate
08ybs4rf,10,b5pkddu4,4.0,3.0,8.0,2.0,2.0,3.0,Female,40.0,Ethn Majority,4.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.2896416045326786,-1.2646022931931922,-1.8301381154911616,-0.5915764157977483,Moderate
53s86lfp,1,b5pkddu4,6.0,4.0,6.0,2.0,4.0,2.0,Male,45.0,Ethn Majority,2.0,0.0,1,0,1,0,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,1.393675834473321,-1.2646022931931922,-1.1141790487010006,-1.5535539002834968,Conservative
53s86lfp,2,b5pkddu4,6.0,4.0,6.0,2.0,4.0,2.0,Male,45.0,Ethn Majority,2.0,0.0,1,0,1,0,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,1.393675834473321,-1.2646022931931922,-1.1141790487010006,-1.5535539002834968,Conservative
53s86lfp,3,b5pkddu4,6.0,4.0,6.0,2.0,4.0,2.0,Male,45.0,Ethn Majority,2.0,0.0,1,0,1,0,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,1.393675834473321,-1.2646022931931922,-1.1141790487010006,-1.5535539002834968,Conservative
53s86lfp,4,b5pkddu4,6.0,4.0,6.0,2.0,4.0,2.0,Male,45.0,Ethn Majority,2.0,0.0,1,0,1,0,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,1.393675834473321,-1.2646022931931922,-1.1141790487010006,-1.5535539002834968,Conservative
53s86lfp,5,b5pkddu4,6.0,4.0,6.0,2.0,4.0,2.0,Male,45.0,Ethn Majority,2.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,1.393675834473321,-1.2646022931931922,-1.1141790487010006,-1.5535539002834968,Conservative
53s86lfp,6,b5pkddu4,6.0,4.0,6.0,2.0,4.0,2.0,Male,45.0,Ethn Majority,2.0,0.0,1,0,1,0,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,1.393675834473321,-1.2646022931931922,-1.1141790487010006,-1.5535539002834968,Conservative
53s86lfp,7,b5pkddu4,6.0,4.0,6.0,2.0,4.0,2.0,Male,45.0,Ethn Majority,2.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,1.393675834473321,-1.2646022931931922,-1.1141790487010006,-1.5535539002834968,Conservative
53s86lfp,8,b5pkddu4,6.0,4.0,6.0,2.0,4.0,2.0,Male,45.0,Ethn Majority,2.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,1.393675834473321,-1.2646022931931922,-1.1141790487010006,-1.5535539002834968,Conservative
53s86lfp,9,b5pkddu4,6.0,4.0,6.0,2.0,4.0,2.0,Male,45.0,Ethn Majority,2.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,1.393675834473321,-1.2646022931931922,-1.1141790487010006,-1.5535539002834968,Conservative
53s86lfp,10,b5pkddu4,6.0,4.0,6.0,2.0,4.0,2.0,Male,45.0,Ethn Majority,2.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,1.393675834473321,-1.2646022931931922,-1.1141790487010006,-1.5535539002834968,Conservative
86p8crs2,1,b5pkddu4,2.0,3.0,9.0,5.0,8.0,4.0,Female,29.0,Ethn Majority,4.0,0.0,0,1,0,0,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,-0.814392625407964,1.3443995004518015,0.31773908487932123,0.37040106868800016,Liberal
86p8crs2,2,b5pkddu4,2.0,3.0,9.0,5.0,8.0,4.0,Female,29.0,Ethn Majority,4.0,0.0,0,1,0,0,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,-0.814392625407964,1.3443995004518015,0.31773908487932123,0.37040106868800016,Liberal
86p8crs2,3,b5pkddu4,2.0,3.0,9.0,5.0,8.0,4.0,Female,29.0,Ethn Majority,4.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,-0.814392625407964,1.3443995004518015,0.31773908487932123,0.37040106868800016,Liberal
86p8crs2,4,b5pkddu4,2.0,3.0,9.0,5.0,8.0,4.0,Female,29.0,Ethn Majority,4.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,-0.814392625407964,1.3443995004518015,0.31773908487932123,0.37040106868800016,Liberal
86p8crs2,5,b5pkddu4,2.0,3.0,9.0,5.0,8.0,4.0,Female,29.0,Ethn Majority,4.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,-0.814392625407964,1.3443995004518015,0.31773908487932123,0.37040106868800016,Liberal
86p8crs2,6,b5pkddu4,2.0,3.0,9.0,5.0,8.0,4.0,Female,29.0,Ethn Majority,4.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,-0.814392625407964,1.3443995004518015,0.31773908487932123,0.37040106868800016,Liberal
86p8crs2,7,b5pkddu4,2.0,3.0,9.0,5.0,8.0,4.0,Female,29.0,Ethn Majority,4.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,-0.814392625407964,1.3443995004518015,0.31773908487932123,0.37040106868800016,Liberal
86p8crs2,8,b5pkddu4,2.0,3.0,9.0,5.0,8.0,4.0,Female,29.0,Ethn Majority,4.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,-0.814392625407964,1.3443995004518015,0.31773908487932123,0.37040106868800016,Liberal
86p8crs2,9,b5pkddu4,2.0,3.0,9.0,5.0,8.0,4.0,Female,29.0,Ethn Majority,4.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,-0.814392625407964,1.3443995004518015,0.31773908487932123,0.37040106868800016,Liberal
86p8crs2,10,b5pkddu4,2.0,3.0,9.0,5.0,8.0,4.0,Female,29.0,Ethn Majority,4.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,-0.814392625407964,1.3443995004518015,0.31773908487932123,0.37040106868800016,Liberal
65hdcjpd,1,b8u6iscm,6.0,5.0,9.0,3.0,8.0,2.0,Female,42.0,Ethn Majority,2.0,2.0,2,0,0,1,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0,1.393675834473321,-0.394935028644861,0.31773908487932123,-1.5535539002834968,Conservative
65hdcjpd,2,b8u6iscm,6.0,5.0,9.0,3.0,8.0,2.0,Female,42.0,Ethn Majority,2.0,2.0,2,0,0,1,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0,1.393675834473321,-0.394935028644861,0.31773908487932123,-1.5535539002834968,Conservative
65hdcjpd,3,b8u6iscm,6.0,5.0,9.0,3.0,8.0,2.0,Female,42.0,Ethn Majority,2.0,2.0,2,0,0,1,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0,1.393675834473321,-0.394935028644861,0.31773908487932123,-1.5535539002834968,Conservative
65hdcjpd,4,b8u6iscm,6.0,5.0,9.0,3.0,8.0,2.0,Female,42.0,Ethn Majority,2.0,2.0,2,0,0,1,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0,1.393675834473321,-0.394935028644861,0.31773908487932123,-1.5535539002834968,Conservative
65hdcjpd,5,b8u6iscm,6.0,5.0,9.0,3.0,8.0,2.0,Female,42.0,Ethn Majority,2.0,2.0,2,0,0,1,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0,1.393675834473321,-0.394935028644861,0.31773908487932123,-1.5535539002834968,Conservative
65hdcjpd,6,b8u6iscm,6.0,5.0,9.0,3.0,8.0,2.0,Female,42.0,Ethn Majority,2.0,2.0,2,0,0,1,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0,1.393675834473321,-0.394935028644861,0.31773908487932123,-1.5535539002834968,Conservative
65hdcjpd,7,b8u6iscm,6.0,5.0,9.0,3.0,8.0,2.0,Female,42.0,Ethn Majority,2.0,2.0,1,0,1,0,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0,1.393675834473321,-0.394935028644861,0.31773908487932123,-1.5535539002834968,Conservative
65hdcjpd,8,b8u6iscm,6.0,5.0,9.0,3.0,8.0,2.0,Female,42.0,Ethn Majority,2.0,2.0,2,0,0,1,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0,1.393675834473321,-0.394935028644861,0.31773908487932123,-1.5535539002834968,Conservative
65hdcjpd,9,b8u6iscm,6.0,5.0,9.0,3.0,8.0,2.0,Female,42.0,Ethn Majority,2.0,2.0,2,0,0,1,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0,1.393675834473321,-0.394935028644861,0.31773908487932123,-1.5535539002834968,Conservative
65hdcjpd,10,b8u6iscm,6.0,5.0,9.0,3.0,8.0,2.0,Female,42.0,Ethn Majority,2.0,2.0,2,0,0,1,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0,1.393675834473321,-0.394935028644861,0.31773908487932123,-1.5535539002834968,Conservative
8j7iqcgt,1,b8u6iscm,4.0,3.0,8.0,1.0,2.0,2.0,Male,47.0,Ethn Majority,4.0,0.0,1,0,1,0,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,0.2896416045326786,-2.1342695577415234,-1.8301381154911616,-1.5535539002834968,Moderate
8j7iqcgt,2,b8u6iscm,4.0,3.0,8.0,1.0,2.0,2.0,Male,47.0,Ethn Majority,4.0,0.0,2,0,0,1,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,0.2896416045326786,-2.1342695577415234,-1.8301381154911616,-1.5535539002834968,Moderate
8j7iqcgt,3,b8u6iscm,4.0,3.0,8.0,1.0,2.0,2.0,Male,47.0,Ethn Majority,4.0,0.0,1,0,1,0,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,0.2896416045326786,-2.1342695577415234,-1.8301381154911616,-1.5535539002834968,Moderate
8j7iqcgt,4,b8u6iscm,4.0,3.0,8.0,1.0,2.0,2.0,Male,47.0,Ethn Majority,4.0,0.0,2,0,0,1,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,0.2896416045326786,-2.1342695577415234,-1.8301381154911616,-1.5535539002834968,Moderate
8j7iqcgt,5,b8u6iscm,4.0,3.0,8.0,1.0,2.0,2.0,Male,47.0,Ethn Majority,4.0,0.0,2,0,0,1,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,0.2896416045326786,-2.1342695577415234,-1.8301381154911616,-1.5535539002834968,Moderate
8j7iqcgt,6,b8u6iscm,4.0,3.0,8.0,1.0,2.0,2.0,Male,47.0,Ethn Majority,4.0,0.0,2,0,0,1,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,0.2896416045326786,-2.1342695577415234,-1.8301381154911616,-1.5535539002834968,Moderate
8j7iqcgt,7,b8u6iscm,4.0,3.0,8.0,1.0,2.0,2.0,Male,47.0,Ethn Majority,4.0,0.0,1,0,1,0,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,0.2896416045326786,-2.1342695577415234,-1.8301381154911616,-1.5535539002834968,Moderate
8j7iqcgt,8,b8u6iscm,4.0,3.0,8.0,1.0,2.0,2.0,Male,47.0,Ethn Majority,4.0,0.0,2,0,0,1,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,0.2896416045326786,-2.1342695577415234,-1.8301381154911616,-1.5535539002834968,Moderate
8j7iqcgt,9,b8u6iscm,4.0,3.0,8.0,1.0,2.0,2.0,Male,47.0,Ethn Majority,4.0,0.0,2,0,0,1,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,0.2896416045326786,-2.1342695577415234,-1.8301381154911616,-1.5535539002834968,Moderate
8j7iqcgt,10,b8u6iscm,4.0,3.0,8.0,1.0,2.0,2.0,Male,47.0,Ethn Majority,4.0,0.0,2,0,0,1,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,0.2896416045326786,-2.1342695577415234,-1.8301381154911616,-1.5535539002834968,Moderate
ed0343vo,1,b8u6iscm,1.0,5.0,9.0,3.0,7.0,2.0,Male,52.0,Ethn Majority,2.0,2.0,1,0,1,0,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,-1.3664097403782853,-0.394935028644861,-0.04024044851575923,-1.5535539002834968,Liberal
ed0343vo,2,b8u6iscm,1.0,5.0,9.0,3.0,7.0,2.0,Male,52.0,Ethn Majority,2.0,2.0,2,0,0,1,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,-1.3664097403782853,-0.394935028644861,-0.04024044851575923,-1.5535539002834968,Liberal
ed0343vo,3,b8u6iscm,1.0,5.0,9.0,3.0,7.0,2.0,Male,52.0,Ethn Majority,2.0,2.0,2,0,0,1,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,-1.3664097403782853,-0.394935028644861,-0.04024044851575923,-1.5535539002834968,Liberal
ed0343vo,4,b8u6iscm,1.0,5.0,9.0,3.0,7.0,2.0,Male,52.0,Ethn Majority,2.0,2.0,2,0,0,1,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,-1.3664097403782853,-0.394935028644861,-0.04024044851575923,-1.5535539002834968,Liberal
ed0343vo,5,b8u6iscm,1.0,5.0,9.0,3.0,7.0,2.0,Male,52.0,Ethn Majority,2.0,2.0,2,0,0,1,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,-1.3664097403782853,-0.394935028644861,-0.04024044851575923,-1.5535539002834968,Liberal
ed0343vo,6,b8u6iscm,1.0,5.0,9.0,3.0,7.0,2.0,Male,52.0,Ethn Majority,2.0,2.0,2,0,0,1,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,-1.3664097403782853,-0.394935028644861,-0.04024044851575923,-1.5535539002834968,Liberal
ed0343vo,7,b8u6iscm,1.0,5.0,9.0,3.0,7.0,2.0,Male,52.0,Ethn Majority,2.0,2.0,2,0,0,1,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,-1.3664097403782853,-0.394935028644861,-0.04024044851575923,-1.5535539002834968,Liberal
ed0343vo,8,b8u6iscm,1.0,5.0,9.0,3.0,7.0,2.0,Male,52.0,Ethn Majority,2.0,2.0,2,0,0,1,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,-1.3664097403782853,-0.394935028644861,-0.04024044851575923,-1.5535539002834968,Liberal
ed0343vo,9,b8u6iscm,1.0,5.0,9.0,3.0,7.0,2.0,Male,52.0,Ethn Majority,2.0,2.0,2,0,0,1,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,-1.3664097403782853,-0.394935028644861,-0.04024044851575923,-1.5535539002834968,Liberal
ed0343vo,10,b8u6iscm,1.0,5.0,9.0,3.0,7.0,2.0,Male,52.0,Ethn Majority,2.0,2.0,2,0,0,1,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,-1.3664097403782853,-0.394935028644861,-0.04024044851575923,-1.5535539002834968,Liberal
jkdqqfb9,1,b8u6iscm,3.0,3.0,9.0,3.0,9.0,4.0,Female,39.0,Ethn Minority,4.0,0.0,1,0,1,0,IT,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0,-0.2623755104376427,-0.394935028644861,0.6757186182744017,0.37040106868800016,Liberal
jkdqqfb9,2,b8u6iscm,3.0,3.0,9.0,3.0,9.0,4.0,Female,39.0,Ethn Minority,4.0,0.0,1,0,1,0,IT,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0,-0.2623755104376427,-0.394935028644861,0.6757186182744017,0.37040106868800016,Liberal
jkdqqfb9,3,b8u6iscm,3.0,3.0,9.0,3.0,9.0,4.0,Female,39.0,Ethn Minority,4.0,0.0,2,0,0,1,IT,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0,-0.2623755104376427,-0.394935028644861,0.6757186182744017,0.37040106868800016,Liberal
jkdqqfb9,4,b8u6iscm,3.0,3.0,9.0,3.0,9.0,4.0,Female,39.0,Ethn Minority,4.0,0.0,2,0,0,1,IT,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0,-0.2623755104376427,-0.394935028644861,0.6757186182744017,0.37040106868800016,Liberal
jkdqqfb9,5,b8u6iscm,3.0,3.0,9.0,3.0,9.0,4.0,Female,39.0,Ethn Minority,4.0,0.0,2,0,0,1,IT,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0,-0.2623755104376427,-0.394935028644861,0.6757186182744017,0.37040106868800016,Liberal
jkdqqfb9,6,b8u6iscm,3.0,3.0,9.0,3.0,9.0,4.0,Female,39.0,Ethn Minority,4.0,0.0,2,0,0,1,IT,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0,-0.2623755104376427,-0.394935028644861,0.6757186182744017,0.37040106868800016,Liberal
jkdqqfb9,7,b8u6iscm,3.0,3.0,9.0,3.0,9.0,4.0,Female,39.0,Ethn Minority,4.0,0.0,2,0,0,1,IT,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0,-0.2623755104376427,-0.394935028644861,0.6757186182744017,0.37040106868800016,Liberal
jkdqqfb9,8,b8u6iscm,3.0,3.0,9.0,3.0,9.0,4.0,Female,39.0,Ethn Minority,4.0,0.0,1,0,1,0,IT,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0,-0.2623755104376427,-0.394935028644861,0.6757186182744017,0.37040106868800016,Liberal
jkdqqfb9,9,b8u6iscm,3.0,3.0,9.0,3.0,9.0,4.0,Female,39.0,Ethn Minority,4.0,0.0,2,0,0,1,IT,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0,-0.2623755104376427,-0.394935028644861,0.6757186182744017,0.37040106868800016,Liberal
jkdqqfb9,10,b8u6iscm,3.0,3.0,9.0,3.0,9.0,4.0,Female,39.0,Ethn Minority,4.0,0.0,2,0,0,1,IT,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0,-0.2623755104376427,-0.394935028644861,0.6757186182744017,0.37040106868800016,Liberal
2omt1s24,1,bhdbju58,2.0,1.0,9.0,5.0,9.0,4.0,Male,34.0,Ethn Minority,5.0,0.0,2,0,0,1,GI,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,1,0,0,1,-0.814392625407964,1.3443995004518015,0.6757186182744017,0.37040106868800016,Liberal
2omt1s24,2,bhdbju58,2.0,1.0,9.0,5.0,9.0,4.0,Male,34.0,Ethn Minority,5.0,0.0,2,0,0,1,GI,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,1,0,0,1,-0.814392625407964,1.3443995004518015,0.6757186182744017,0.37040106868800016,Liberal
2omt1s24,3,bhdbju58,2.0,1.0,9.0,5.0,9.0,4.0,Male,34.0,Ethn Minority,5.0,0.0,2,0,0,1,GI,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,1,0,0,1,-0.814392625407964,1.3443995004518015,0.6757186182744017,0.37040106868800016,Liberal
2omt1s24,4,bhdbju58,2.0,1.0,9.0,5.0,9.0,4.0,Male,34.0,Ethn Minority,5.0,0.0,1,0,1,0,GI,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,1,0,0,1,-0.814392625407964,1.3443995004518015,0.6757186182744017,0.37040106868800016,Liberal
2omt1s24,5,bhdbju58,2.0,1.0,9.0,5.0,9.0,4.0,Male,34.0,Ethn Minority,5.0,0.0,1,0,1,0,GI,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,1,0,0,1,-0.814392625407964,1.3443995004518015,0.6757186182744017,0.37040106868800016,Liberal
